year,month,location_name,sector,commodity,attribute,source_file,appendix_number,error_type,error_detail,impacted_value,record_id
2011,6,Vĩnh Long,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',8065.0,8b019a67-64c9-4462-9b5d-7cfc313dee59
2011,6,Vĩnh Long,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10149.0,68ab6aa7-219c-49e8-8204-942e77281e85
2011,6,Vĩnh Long,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',57.0,f76646c2-4422-41dc-8b86-8122a8beae3b
2011,6,Vĩnh Long,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',57.0,4c040ebb-8a15-464b-9b3e-7be0a9bdd100
2011,6,Vĩnh Long,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5.0,f543ae9f-e0ae-4e3f-a922-6b70cbb6be60
2011,6,Sóc Trăng,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',250.0,dcb49af3-d117-4931-bbbf-77dc155a7d0a
2011,6,Sóc Trăng,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',300.0,9b8ecb0e-c228-4c44-a82e-4e157e41e4b1
2011,6,Sóc Trăng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,71263768-58f1-4377-ab97-c3f3f0d1ba5a
2011,6,Sóc Trăng,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,abb6d61d-1bb2-45db-86a5-f4098abaefcb
2011,6,Sóc Trăng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,2b7ab192-0269-463d-8f3e-7c294e44f85b
2011,6,Cà Mau,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',150.0,6023f89f-3b78-4080-8a38-b7eab6b5b600
2011,6,Cà Mau,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',330.0,a2131621-157c-442e-aef3-05c1e5a401dc
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',95.0,85ecbe62-51ff-4412-8b46-99e465ebc56e
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',500.0,2024d990-4ca8-45e6-9664-7bd1b14e4f0c
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',17.0,78d12cc1-03f8-40ff-a2e3-3ac3bf4d6f70
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',614.0,c73b9d9e-4c46-4681-b78b-fdf1706e0896
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',77.0,4cc70ab6-33a5-46b1-bb17-a687d99c0f72
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3547.0,fc5e0fca-c99d-40b1-91fc-05522b195608
2011,7,Bến Tre,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',259.0,27af063c-76cf-4d27-8f3c-ad0835d21b5f
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',20.0,60b185ce-8e69-40d0-8a48-3bc224038387
2011,7,Bến Tre,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',992.0,24ac589a-333d-4f42-993a-d0d97dd4607c
2011,7,Bến Tre,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,7faac211-1eef-4bb6-844c-bc7fa2ffe5a1
2011,7,Bến Tre,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',187.0,cb1604e8-76a7-4d2d-9ce8-443d822283af
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',23.0,01d95761-0101-461f-9f66-b75e6c1cbfbd
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',23.0,ee1731ab-57e2-4273-afca-96164517cc06
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,fcf1e96f-ee3c-4432-88f3-ea3d662b485f
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',19.0,e75f6d2c-aff4-464c-b372-cc70a0d7bf37
2011,7,Bình Thuận,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,f1743c6a-f701-4c09-ace3-c0f8e890dc62
2011,7,Bình Thuận,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',12.0,133078dd-abc5-42e7-a4c9-973ef722e746
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',29.0,849de4e9-781a-476b-8ebb-1d45a396920f
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',73.0,d6f0db78-1518-45bd-b4e8-6292067965f2
2011,7,Bình Thuận,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',19.0,1251cbf3-fce7-463b-a75a-33e2c1ba2102
2011,7,Bình Thuận,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',8.0,5fc6ef82-e600-426b-a688-70d394deb8e9
2011,7,Điện Biên,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1.0,406d4538-6c8f-452b-9071-59b268b673c4
2011,7,Điện Biên,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',13.0,2b9435a4-6b8e-4cc9-b6a1-41999c0122d9
2011,7,Điện Biên,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3.0,495c6486-6ec9-4c88-b5fe-0319c37bf204
2011,7,Điện Biên,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',18.0,4541495e-6854-4e21-bec9-cf63dc152a1c
2011,7,Điện Biên,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',52.0,8a84fe88-9bb7-4914-aac6-76a1452be107
2011,7,Hà Giang,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,7d1685b2-0aa6-4e06-8c41-6bde997436c2
2011,7,Hà Giang,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,81d9c88a-7aae-4dbd-a533-a7a200027168
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4.0,e8f2e8d6-f898-464b-8c16-81acb430ff31
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',32.0,9c7e89b0-2997-4e38-96ed-4bd1c81c2dae
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',30.0,31289da8-55c5-48e5-b398-2152132d66b8
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',188.0,bc3d76fa-123e-4250-baee-583159e16f66
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',220.0,65217179-3793-4eb4-897f-cef48b550726
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1537.0,cef7e3ce-7056-4c4b-b784-208d841f2726
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',217.0,67f02475-3bad-4dc3-a1c3-9f6cdc4d82b0
2011,7,Hà Nội,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1496.0,316a4e1a-0fd3-4457-be28-4223e5cc46f1
2011,7,Hà Nội,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1.0,c6af8d68-4bb8-4615-b6dd-9de41fc0fa29
2011,7,Hà Nội,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',147.0,9124914b-ba0e-488c-94c9-cb08aa7f45be
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6.0,f7a94848-c8c4-4b63-96bc-d84889cd4326
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',439.0,ef8bfe0c-0e15-460f-b194-3dff7971359b
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,35827d07-580d-4359-8541-fa2789c507b5
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,4674160e-4d73-428b-a37c-0e6e6c0bf4bd
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',182.0,2191f792-ca03-4bdb-902f-571bedcffff0
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',710.0,ed3fe697-2e70-41b3-9e51-9a65c0adb15f
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',24.0,7ceae954-7579-46d5-874a-253994eb77df
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',376.0,93ff564b-827b-4de9-a048-627475acdf15
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',152.0,fc5ca31f-19c4-45ab-a39b-8d1f818d01f1
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1994.0,5a0b1e53-92be-432f-a237-e09e397de511
2011,7,Sóc Trăng,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',95.0,a7e5fd99-add5-40a2-878c-735fc9b49301
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',26.0,5cab2a41-b8ed-4619-a9e8-ac01529f68a9
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',419.0,3a0d6aea-5800-4b8f-9048-04d9eeb10409
2011,7,Sóc Trăng,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',20.0,6454a608-922c-49b7-8f60-391112a55379
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',25.0,610f7f49-5789-428b-9f6f-fe08728a6d14
2011,7,Sóc Trăng,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',563.0,229bd456-7428-44c6-a1fe-4f1268cd8f01
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1.0,8c508787-385a-4d49-8b51-0bada8a6761c
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4.0,675b65a5-4e4d-420e-87b1-9d4b59f096c3
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',9.0,f066eb82-a114-4a95-8d6f-0fdbcd112d3a
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',153.0,0f4d0351-2a26-4fdb-8af6-13b531b1fc53
2011,7,Trà Vinh,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',34.0,0cf6a4e8-eae8-4ac9-87f6-75bacce788ef
2011,7,Trà Vinh,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',74.0,a683243b-0391-44e5-ae4f-072a02b82eb0
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,50ab2c17-11ea-4162-bad6-8343344c8f63
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',12.0,71d6f7e1-123c-444a-9f16-b21349a80e6c
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5.0,0ee949ad-47e3-4d00-a62f-cf70139369eb
2011,7,Trà Vinh,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',13.0,e59c19f0-3788-419b-a8a5-2437906cf175
2011,7,Quảng Trị,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2250.0,53c9f7d2-4a23-4c1b-a896-568c4fdb54df
2011,7,Quảng Trị,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',370.0,8569bdb1-0a55-4d5c-a03b-3e359666021d
2011,7,Quảng Trị,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2250.0,c498b6c0-869f-4c4b-a174-d958f572ad62
2011,7,Quảng Trị,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',370.0,d0129f22-a42a-4256-abf2-99d02a8e65b3
2011,7,Phú Thọ,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1454.0,252bcaf0-b73b-4fb1-bf8c-35a9dd949ab2
2011,7,Phú Thọ,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1454.0,c7a986de-5fcf-466d-82c2-e5ec869a2f90
2011,7,Cả nước,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2250.0,221dfb26-e30a-49ca-96cf-14d0171b2769
2011,7,Cả nước,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',370.0,aebc93d7-aac6-4b53-83e8-9d4f392dfaae
2011,7,Cả nước,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3704.0,02ba0a72-64a2-4719-bc0d-906b44a89913
2011,7,Cả nước,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1824.0,ec5c05ef-a3c2-486e-af3c-5b24a89d7692
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6.0,82ec614b-ca5e-4029-9471-ac40122fc179
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',439.0,23805429-66cd-4789-96c6-cf407c577e5d
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',30.0,ed95078b-bf21-43ea-920f-3bf7e9b658f5
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',61.0,eac5970e-ac42-48c9-a818-a3d986c3219d
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',30.0,3c2a242e-a6fd-4482-9cf9-7df63eafa037
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',188.0,b026cb13-8572-410a-829c-4c6ff97d7acf
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',286.0,1a635a66-a9e7-4794-a0ae-b7cdb79ddb7b
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1363.0,67740fdf-c67a-442b-b876-6cb5b01dc8e5
2011,7,Cả nước,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',34.0,8500d3df-9756-4aa8-bcf0-865d29b3c773
2011,7,Cả nước,Livestock,Vịt,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',74.0,5017f357-1222-41e6-86b7-0e9c69c4ba22
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',265.0,9c79fe86-1b7b-428a-a7f1-081e7c16c80b
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2558.0,89f9b7a4-9b28-4857-9876-11a8a4eb31f8
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',230.0,e9449f2b-f242-4394-afb3-90a6be474dd1
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5554.0,eb6878dd-10e8-45ed-bf82-e31fa416560a
2011,7,Cả nước,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',354.0,df5d210a-fc7f-4809-ac62-d87916d83333
2011,7,Cả nước,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,9a7ff068-72b3-4fa5-804d-3cb3b695b9ac
2011,7,Cả nước,Livestock,Gia cầm,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',12.0,9f7c8302-cfbe-4efe-87bc-fc8fe07ea726
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',297.0,e3b910e3-52c7-4a06-af70-bec55691a302
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2996.0,da89b949-62fd-4d3d-9185-b3173a5e4078
2011,7,Cả nước,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',21.0,5fc6274a-f79e-485b-bdf2-f64942aa68fe
2011,7,Cả nước,Livestock,Trâu bò,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',427.0,f96409e3-6b70-4a94-94f5-00298712d637
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',25.0,cb774e4b-a80e-4bd0-b911-120222d37983
2011,7,Cả nước,Livestock,Lợn,head,2011_07_Phuluc_07_2011_PL10.md,PL10,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',571.0,de765f41-c3e6-41bf-912b-67af626d5e61
2009,10,Cả nước,Livestock,Trâu,Meat_Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',74960.0,71082897-dd63-469f-8962-2d5fb2cb89df
2008,10,Cả nước,Livestock,Trâu,Meat_Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',71543.0,9838d0b7-e7d8-4497-8680-c887de68e468
2009,10,Cả nước,Livestock,Bò,Meat_Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',257779.0,1186427b-09bb-4736-b012-7398954b70ca
2008,10,Cả nước,Livestock,Bò,Meat_Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',226696.0,67e495ec-5fda-4201-ab18-d7c24f40d34d
2009,10,Cả nước,Livestock,Sữa tươi,Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',278190.0,0665163a-61d0-4d47-8f2d-7973544f1459
2008,10,Cả nước,Livestock,Sữa tươi,Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',262160.0,17cdad09-cdfc-4784-8aaf-0a601354fa8d
2009,10,Cả nước,Livestock,Thịt lợn,Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',2931420.0,b7bfcaab-edba-4828-9e1a-6cef22fae041
2008,10,Cả nước,Livestock,Thịt lợn,Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',2806453.0,e5760b75-e40d-4ddf-95cc-a6f206eab2c7
2009,10,Cả nước,Livestock,Gia cầm,Inventory,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value '1000_con' not in schema enums for 'unit',280180.5,d713683b-f988-49f2-8e47-cf768e5d59ad
2008,10,Cả nước,Livestock,Gia cầm,Inventory,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value '1000_con' not in schema enums for 'unit',248320.1,ba7ba865-845c-4793-a1ca-2582441392e8
2009,10,Cả nước,Livestock,Gà,Inventory,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value '1000_con' not in schema enums for 'unit',199999.5,7ce5762b-53ad-4a1d-b288-1f10099f8ec4
2008,10,Cả nước,Livestock,Gà,Inventory,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value '1000_con' not in schema enums for 'unit',176036.0,c93b0ed5-f0a8-4a7c-94d5-b079d82621f3
2009,10,Cả nước,Livestock,Thịt gia cầm,Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',502750.0,e8bc79ba-d645-4f87-8aa9-d552f7776af8
2008,10,Cả nước,Livestock,Thịt gia cầm,Production,2009_12_Phuluc_T12_2009_PL5.md,PL6,INVALID_ENUM,Value 'Tấn' not in schema enums for 'unit',448242.0,d9d768f1-f85a-43e0-8175-3a26cf33fd04
2010,4,Cả nước,Livestock,Tổng số Gia cầm,head,2010_06_Phuluc_06_2010_PL4.md,PL4,INVALID_ENUM,Value '1000_head' not in schema enums for 'unit',277437.7,287f607d-1342-4c34-a045-51ea01c60dcf
