record_id,year,month,geo_level,location_name,region_id,sector,commodity,sub_item,attribute,value,unit,data_type,source_file
200904_Hà Nam_LUA_AREA,2009,4,Provincial,Hà Nam,,Cultivation,Lúa,,Area,33.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Nam_NGO_AREA,2009,4,Provincial,Hà Nam,,Cultivation,Ngô,,Area,7.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nam Định_LUA_AREA,2009,4,Provincial,Nam Định,,Cultivation,Lúa,,Area,77.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nam Định_NGO_AREA,2009,4,Provincial,Nam Định,,Cultivation,Ngô,,Area,3.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thái Bình_LUA_AREA,2009,4,Provincial,Thái Bình,,Cultivation,Lúa,,Area,83.227,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thái Bình_NGO_AREA,2009,4,Provincial,Thái Bình,,Cultivation,Ngô,,Area,7.505,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Ninh Bình_LUA_AREA,2009,4,Provincial,Ninh Bình,,Cultivation,Lúa,,Area,40.5,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Ninh Bình_NGO_AREA,2009,4,Provincial,Ninh Bình,,Cultivation,Ngô,,Area,3.29,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Giang_LUA_AREA,2009,4,Provincial,Hà Giang,,Cultivation,Lúa,,Area,9.849,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Giang_NGO_AREA,2009,4,Provincial,Hà Giang,,Cultivation,Ngô,,Area,35.659,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Cao Bằng_LUA_AREA,2009,4,Provincial,Cao Bằng,,Cultivation,Lúa,,Area,3.6,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Cao Bằng_NGO_AREA,2009,4,Provincial,Cao Bằng,,Cultivation,Ngô,,Area,23.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lào Cai_LUA_AREA,2009,4,Provincial,Lào Cai,,Cultivation,Lúa,,Area,8.67,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lào Cai_NGO_AREA,2009,4,Provincial,Lào Cai,,Cultivation,Ngô,,Area,19.545,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Cạn_LUA_AREA,2009,4,Provincial,Bắc Cạn,,Cultivation,Lúa,,Area,7.238,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Cạn_NGO_AREA,2009,4,Provincial,Bắc Cạn,,Cultivation,Ngô,,Area,10.272,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lạng Sơn_LUA_AREA,2009,4,Provincial,Lạng Sơn,,Cultivation,Lúa,,Area,15.45,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lạng Sơn_NGO_AREA,2009,4,Provincial,Lạng Sơn,,Cultivation,Ngô,,Area,9.028,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Tuyên Quang_LUA_AREA,2009,4,Provincial,Tuyên Quang,,Cultivation,Lúa,,Area,18.88,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Tuyên Quang_NGO_AREA,2009,4,Provincial,Tuyên Quang,,Cultivation,Ngô,,Area,9.256,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Yên Bái_LUA_AREA,2009,4,Provincial,Yên Bái,,Cultivation,Lúa,,Area,16.662,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Yên Bái_NGO_AREA,2009,4,Provincial,Yên Bái,,Cultivation,Ngô,,Area,19.239,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thái Nguyên_LUA_AREA,2009,4,Provincial,Thái Nguyên,,Cultivation,Lúa,,Area,27.3,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thái Nguyên_NGO_AREA,2009,4,Provincial,Thái Nguyên,,Cultivation,Ngô,,Area,10.114,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Phú Thọ_LUA_AREA,2009,4,Provincial,Phú Thọ,,Cultivation,Lúa,,Area,34.995,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Phú Thọ_NGO_AREA,2009,4,Provincial,Phú Thọ,,Cultivation,Ngô,,Area,19.503,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Giang_LUA_AREA,2009,4,Provincial,Bắc Giang,,Cultivation,Lúa,,Area,50.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Giang_NGO_AREA,2009,4,Provincial,Bắc Giang,,Cultivation,Ngô,,Area,10.167,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Ninh_LUA_AREA,2009,4,Provincial,Quảng Ninh,,Cultivation,Lúa,,Area,34.153,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Ninh_NGO_AREA,2009,4,Provincial,Quảng Ninh,,Cultivation,Ngô,,Area,8.081,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lai Châu_LUA_AREA,2009,4,Provincial,Lai Châu,,Cultivation,Lúa,,Area,5.256,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lai Châu_NGO_AREA,2009,4,Provincial,Lai Châu,,Cultivation,Ngô,,Area,1.089,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Điện Biên*_LUA_AREA,2009,4,Provincial,Điện Biên*,,Cultivation,Lúa,,Area,7.7,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Điện Biên*_NGO_AREA,2009,4,Provincial,Điện Biên*,,Cultivation,Ngô,,Area,20.576,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Sơn La*_LUA_AREA,2009,4,Provincial,Sơn La*,,Cultivation,Lúa,,Area,9.2,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Sơn La*_NGO_AREA,2009,4,Provincial,Sơn La*,,Cultivation,Ngô,,Area,31.325,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hoà Bình_LUA_AREA,2009,4,Provincial,Hoà Bình,,Cultivation,Lúa,,Area,16.5,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hoà Bình_NGO_AREA,2009,4,Provincial,Hoà Bình,,Cultivation,Ngô,,Area,23.68,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thanh Hoá_LUA_AREA,2009,4,Provincial,Thanh Hoá,,Cultivation,Lúa,,Area,120.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thanh Hoá_NGO_AREA,2009,4,Provincial,Thanh Hoá,,Cultivation,Ngô,,Area,39.736,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nghệ An_LUA_AREA,2009,4,Provincial,Nghệ An,,Cultivation,Lúa,,Area,83.996,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nghệ An_NGO_AREA,2009,4,Provincial,Nghệ An,,Cultivation,Ngô,,Area,34.549,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Tĩnh_LUA_AREA,2009,4,Provincial,Hà Tĩnh,,Cultivation,Lúa,,Area,53.837,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Tĩnh_NGO_AREA,2009,4,Provincial,Hà Tĩnh,,Cultivation,Ngô,,Area,5.831,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Bình_LUA_AREA,2009,4,Provincial,Quảng Bình,,Cultivation,Lúa,,Area,27.5,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Bình_NGO_AREA,2009,4,Provincial,Quảng Bình,,Cultivation,Ngô,,Area,45.036,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Trị_LUA_AREA,2009,4,Provincial,Quảng Trị,,Cultivation,Lúa,,Area,23.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Trị_NGO_AREA,2009,4,Provincial,Quảng Trị,,Cultivation,Ngô,,Area,2.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thừa Thiên Huế_LUA_AREA,2009,4,Provincial,Thừa Thiên Huế,,Cultivation,Lúa,,Area,25.571,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thừa Thiên Huế_NGO_AREA,2009,4,Provincial,Thừa Thiên Huế,,Cultivation,Ngô,,Area,1.753,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Nội_LUA_AREA,2009,4,Provincial,Hà Nội,Red_River_Delta,Cultivation,Lúa,,Area,58.87,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hải Phòng_LUA_AREA,2009,4,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Lúa,,Area,13.437,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Vĩnh Phúc_LUA_AREA,2009,4,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Lúa,,Area,14.238,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Vĩnh Phúc_NGO_AREA,2009,4,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,,Area,11.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Ninh_LUA_AREA,2009,4,Provincial,Bắc Ninh,Red_River_Delta,Cultivation,Lúa,,Area,11.913,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hải Dương_LUA_AREA,2009,4,Provincial,Hải Dương,Red_River_Delta,Cultivation,Lúa,,Area,20.1,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hưng Yên_LUA_AREA,2009,4,Provincial,Hưng Yên,Red_River_Delta,Cultivation,Lúa,,Area,15.462,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Nam_LUA_AREA,2009,4,Provincial,Hà Nam,Red_River_Delta,Cultivation,Lúa,,Area,11.45,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nam Định_LUA_AREA,2009,4,Provincial,Nam Định,Red_River_Delta,Cultivation,Lúa,,Area,17.719,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thái Bình_LUA_AREA,2009,4,Provincial,Thái Bình,Red_River_Delta,Cultivation,Lúa,,Area,23.85,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Ninh Bình_LUA_AREA,2009,4,Provincial,Ninh Bình,Red_River_Delta,Cultivation,Lúa,,Area,16.776,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Ninh Bình_NGO_AREA,2009,4,Provincial,Ninh Bình,Red_River_Delta,Cultivation,Ngô,,Area,602.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Giang_LUA_AREA,2009,4,Provincial,Hà Giang,Northeast,Cultivation,Lúa,,Area,15.281,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lào Cai_LUA_AREA,2009,4,Provincial,Lào Cai,Northeast,Cultivation,Lúa,,Area,2.586,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Cạn_LUA_AREA,2009,4,Provincial,Bắc Cạn,Northeast,Cultivation,Lúa,,Area,2.48,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Cạn_NGO_AREA,2009,4,Provincial,Bắc Cạn,Northeast,Cultivation,Ngô,,Area,137.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lạng Sơn_LUA_AREA,2009,4,Provincial,Lạng Sơn,Northeast,Cultivation,Lúa,,Area,7.164,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Tuyên Quang_LUA_AREA,2009,4,Provincial,Tuyên Quang,Northeast,Cultivation,Lúa,,Area,8.431,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Yên Bái_LUA_AREA,2009,4,Provincial,Yên Bái,Northeast,Cultivation,Lúa,,Area,7.765,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Yên Bái_NGO_AREA,2009,4,Provincial,Yên Bái,Northeast,Cultivation,Ngô,,Area,775.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thái Nguyên_LUA_AREA,2009,4,Provincial,Thái Nguyên,Northeast,Cultivation,Lúa,,Area,12.108,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Phú Thọ_LUA_AREA,2009,4,Provincial,Phú Thọ,Northeast,Cultivation,Lúa,,Area,9.995,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Phú Thọ_NGO_AREA,2009,4,Provincial,Phú Thọ,Northeast,Cultivation,Ngô,,Area,140.0,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Bắc Giang_LUA_AREA,2009,4,Provincial,Bắc Giang,Northeast,Cultivation,Lúa,,Area,25.881,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Ninh_LUA_AREA,2009,4,Provincial,Quảng Ninh,Northeast,Cultivation,Lúa,,Area,8.519,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Lai Châu_LUA_AREA,2009,4,Provincial,Lai Châu,Northwest,Cultivation,Lúa,,Area,2.671,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Điện Biên_LUA_AREA,2009,4,Provincial,Điện Biên,Northwest,Cultivation,Lúa,,Area,9.912,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Sơn La_LUA_AREA,2009,4,Provincial,Sơn La,Northwest,Cultivation,Lúa,,Area,10.49,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Sơn La_NGO_AREA,2009,4,Provincial,Sơn La,Northwest,Cultivation,Ngô,,Area,3.273,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hoà Bình_LUA_AREA,2009,4,Provincial,Hoà Bình,Northwest,Cultivation,Lúa,,Area,16.159,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hoà Bình_NGO_AREA,2009,4,Provincial,Hoà Bình,Northwest,Cultivation,Ngô,,Area,7.316,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thanh Hoá_LUA_AREA,2009,4,Provincial,Thanh Hoá,North_Central,Cultivation,Lúa,,Area,59.675,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thanh Hoá_NGO_AREA,2009,4,Provincial,Thanh Hoá,North_Central,Cultivation,Ngô,,Area,3.712,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nghệ An_LUA_AREA,2009,4,Provincial,Nghệ An,North_Central,Cultivation,Lúa,,Area,40.9,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Nghệ An_NGO_AREA,2009,4,Provincial,Nghệ An,North_Central,Cultivation,Ngô,,Area,9.5,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Hà Tĩnh_LUA_AREA,2009,4,Provincial,Hà Tĩnh,North_Central,Cultivation,Lúa,,Area,23.389,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Bình_LUA_AREA,2009,4,Provincial,Quảng Bình,North_Central,Cultivation,Lúa,,Area,11.95,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Quảng Trị_LUA_AREA,2009,4,Provincial,Quảng Trị,North_Central,Cultivation,Lúa,,Area,6.7,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_Thừa Thiên Huế_LUA_AREA,2009,4,Provincial,Thừa Thiên Huế,North_Central,Cultivation,Lúa,,Area,5.741,ha,Actual,2009_04_PHULUC_T04_2009_PL2.md
200904_TP Đà Nẵng_LUA_AREA,2009,4,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Lúa,,Area,4.006,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Quảng Nam_LUA_AREA,2009,4,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Lúa,,Area,40.8,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Quảng Ngãi_LUA_AREA,2009,4,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Lúa,,Area,36.243,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bình Định_LUA_AREA,2009,4,Provincial,Bình Định,South_Central_Coast,Cultivation,Lúa,,Area,46.898,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bình Định_NGO_AREA,2009,4,Provincial,Bình Định,South_Central_Coast,Cultivation,Ngô,,Area,16.378,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Phú Yên_LUA_AREA,2009,4,Provincial,Phú Yên,South_Central_Coast,Cultivation,Lúa,,Area,25.698,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Khánh Hoà_LUA_AREA,2009,4,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Lúa,,Area,18.87,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Kon Tum_LUA_AREA,2009,4,Provincial,Kon Tum,Central_Highlands,Cultivation,Lúa,,Area,6.924,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Gia Lai_LUA_AREA,2009,4,Provincial,Gia Lai,Central_Highlands,Cultivation,Lúa,,Area,23.395,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Đắc Lắc_LUA_AREA,2009,4,Provincial,Đắc Lắc,Central_Highlands,Cultivation,Lúa,,Area,23.435,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Đắc Nông_LUA_AREA,2009,4,Provincial,Đắc Nông,Central_Highlands,Cultivation,Lúa,,Area,3.836,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Lâm Đồng_LUA_AREA,2009,4,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Lúa,,Area,9.893,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Lâm Đồng_NGO_AREA,2009,4,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Ngô,,Area,3.649,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_TP Hồ Chí Minh_LUA_AREA,2009,4,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Lúa,,Area,6.452,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_TP Hồ Chí Minh_NGO_AREA,2009,4,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Ngô,,Area,206.0,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Ninh Thuận_LUA_AREA,2009,4,Provincial,Ninh Thuận,Southeast,Cultivation,Lúa,,Area,11.0,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bình Phước_LUA_AREA,2009,4,Provincial,Bình Phước,Southeast,Cultivation,Lúa,,Area,3.0,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Tây Ninh_LUA_AREA,2009,4,Provincial,Tây Ninh,Southeast,Cultivation,Lúa,,Area,48.124,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Tây Ninh_NGO_AREA,2009,4,Provincial,Tây Ninh,Southeast,Cultivation,Ngô,,Area,6.754,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bình Dương_LUA_AREA,2009,4,Provincial,Bình Dương,Southeast,Cultivation,Lúa,,Area,2.528,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Đồng Nai_LUA_AREA,2009,4,Provincial,Đồng Nai,Southeast,Cultivation,Lúa,,Area,10.1,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bình Thuận_LUA_AREA,2009,4,Provincial,Bình Thuận,Southeast,Cultivation,Lúa,,Area,20.001,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bà Rịa-V.Tàu_LUA_AREA,2009,4,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Lúa,,Area,5.1,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Long An_LUA_AREA,2009,4,Provincial,Long An,Mekong_Delta,Cultivation,Lúa,,Area,234.25,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Long An_NGO_AREA,2009,4,Provincial,Long An,Mekong_Delta,Cultivation,Ngô,,Area,14.175,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Đồng Tháp_LUA_AREA,2009,4,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,,Area,207.347,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Đồng Tháp_NGO_AREA,2009,4,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Ngô,,Area,137.045,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_An Giang_LUA_AREA,2009,4,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,,Area,234.228,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_An Giang_NGO_AREA,2009,4,Provincial,An Giang,Mekong_Delta,Cultivation,Ngô,,Area,600.0,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Tiền Giang_LUA_AREA,2009,4,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,,Area,82.526,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Tiền Giang_NGO_AREA,2009,4,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Ngô,,Area,39.806,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Vĩnh Long_LUA_AREA,2009,4,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,,Area,67.559,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Vĩnh Long_NGO_AREA,2009,4,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Ngô,,Area,56.267,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bến Tre_LUA_AREA,2009,4,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,,Area,21.218,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bến Tre_NGO_AREA,2009,4,Provincial,Bến Tre,Mekong_Delta,Cultivation,Ngô,,Area,10.0,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Kiên Giang_LUA_AREA,2009,4,Provincial,Kiên Giang,Mekong_Delta,Cultivation,Lúa,,Area,277.144,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Kiên Giang_NGO_AREA,2009,4,Provincial,Kiên Giang,Mekong_Delta,Cultivation,Ngô,,Area,11.441,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Cần Thơ_LUA_AREA,2009,4,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,,Area,90.11,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Cần Thơ_NGO_AREA,2009,4,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Ngô,,Area,66.392,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Hậu Giang_NGO_AREA,2009,4,Provincial,Hậu Giang,Mekong_Delta,Cultivation,Ngô,,Area,35.67,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Trà Vinh_LUA_AREA,2009,4,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Lúa,,Area,53.748,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Trà Vinh_NGO_AREA,2009,4,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Ngô,,Area,12.64,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Sóc Trăng_LUA_AREA,2009,4,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Lúa,,Area,138.622,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Sóc Trăng_NGO_AREA,2009,4,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Ngô,,Area,36.163,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bạc Liêu<br>_LUA_AREA,2009,4,Provincial,Bạc Liêu<br>,Mekong_Delta,Cultivation,Lúa,,Area,42.17,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_Bạc Liêu<br>_NGO_AREA,2009,4,Provincial,Bạc Liêu<br>,Mekong_Delta,Cultivation,Ngô,,Area,4.025,ha,Actual,2009_04_PHULUC_T04_2009_PL4.md
200904_TP Đà Nẵng_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,816.0,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_TP Đà Nẵng_RAU_DAU_AREA,2009,4,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Rau đậu,,Area,80.0,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Quảng Nam_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.1,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Quảng Nam_RAU_DAU_AREA,2009,4,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Rau đậu,,Area,3.5,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Quảng Ngãi_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.319,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Quảng Ngãi_RAU_DAU_AREA,2009,4,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Rau đậu,,Area,1.147,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Bình Định_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,Bình Định,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,6.741,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Bình Định_RAU_DAU_AREA,2009,4,Provincial,Bình Định,South_Central_Coast,Cultivation,Rau đậu,,Area,617.0,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Phú Yên_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,Phú Yên,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.832,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Phú Yên_RAU_DAU_AREA,2009,4,Provincial,Phú Yên,South_Central_Coast,Cultivation,Rau đậu,,Area,1.238,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Khánh Hoà_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,200.0,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Khánh Hoà_RAU_DAU_AREA,2009,4,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Rau đậu,,Area,500.0,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Kon Tum_CAY_CN_NGAN_NGAY_AREA,2009,4,Provincial,Kon Tum,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.404,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
200904_Kon Tum_RAU_DAU_AREA,2009,4,Provincial,Kon Tum,Central_Highlands,Cultivation,Rau đậu,,Area,57.0,ha,Actual,2009_04_PHULUC_T04_2009_PL5.md
